member_id,screen_name,name,description,created_at,followers_count,friends_count,statuses_count,favourites_count,listed_count,location,is_blue_verified,protected,default_profile,default_profile_image,profile_description_language
1527754228055285761,Griniazw,Θέλω να γκρινιάξω,Όλα μου φταίνε και όλα μου αρέσουν,2022-05-20T23:53:04+03:00,28,74,740,936,2,,False,False,True,False,el
1524143827774324737,hadjiperis,Stelios Hadjiperis,"🌐Web Dev · 🛡️Cyber Security | \nΣτην άκρη του θορύβου. Σιωπή στα χείλη, ραντάρ στο βλέμμα · ακούω, βλέπω, παρατηρώ.",2022-05-11T00:46:50+03:00,21,94,320,711,1,"Aegina, GR",True,False,True,False,el
1520111231675285504,Track11John,Johnny -b-De Grèce,"όποιος φαντάζεται πως όλα τα φρούτα ωριμάζουν ταυτόχρονα, σαν τις φράουλες, δεν ξέρει τίποτα για τα σταφύλια....",2022-04-29T21:44:29+03:00,885,734,193162,199326,20,,False,False,True,False,el
1519974367408574464,kostasagg1965,Kostas Agg,....,2022-04-29T12:39:38+03:00,355,7206,34749,141804,4,Athens,False,False,True,False,qst
1519355773821796355,MariosPao331908,Mario,,2022-04-27T19:40:59+03:00,40,73,2698,10701,1,,False,False,True,False,
1518837686810857472,Kokkaiblack,Kokkai,Gone bamboo  🇬🇷 🇷🇺,2022-04-26T09:21:56+03:00,44,51,5534,1213,12,,False,False,True,False,en
1517499137352163332,48Jimakos,Jimakos 48,,2022-04-22T16:43:37+03:00,310,390,9895,10474,13,,False,False,True,False,
1514152399920844806,CArchidiadis,Ροναλδος Ριγκανοπουλος,,2022-04-13T11:04:09+03:00,87,621,1964,2768,3,,False,False,True,False,
1513506807930626054,phtochos1,Φτωχός Χοντρος και Φαλακρός,"Εμείς οι άσχημοι άντρες, πάντα έχουμε ωραίες γυναίκες δίπλα μας.\nΓιατί δεν διστάζουμε να τις φλερτάρουμε.\nΤι έχουμε να χάσουμε άλλωστε;;;😂😂",2022-04-11T16:18:56+03:00,11073,9207,144466,163782,9,,False,False,True,False,el
1508550967012253703,adMax87019004,Μad Max,Αντιλαμβάνομαι  τον βλάκα πριν σκάσει μύτη  από την γωνία,2022-03-29T00:06:12+03:00,143,375,3412,2228,5,,False,False,True,False,el
1507847160154529795,antonis_zen,Zen 🇬🇷🇮🇱,,2022-03-27T00:30:15+02:00,938,1333,8606,115567,19,,False,False,True,False,
1505926681659387904,Kazakos77T,Thanos Kαzakos,,2022-03-21T17:18:14+02:00,300,702,12190,59508,6,,False,False,True,False,
1504942085073518595,paoktses,fulcrum•male🇬🇷,"Η γενναιότητα που προέρχεται απ' την ιδιοσυγκρασία συχνά εγκαταλείπει τον άνθρωπο. Εκείνη που προέρχεται απ' τη συναίσθηση του χρέους για την πατρίδα , ποτέ!",2022-03-19T00:06:04+02:00,1284,991,7861,36441,9,"Γράμμος / Βίτσι  , Ελλάς",False,False,True,False,el
1503441788685717506,CTzabaras,postman,,2022-03-14T20:44:42+02:00,25,42,2954,41,1,Greece,False,False,True,False,
1502996048263983104,Panagiotis_K131,Λοχαγός Πάνος Κατσαρέας,Το απόσπασμα του Λοχαγού Πάνου Κατσαρέα \nΕ.Α.Ο.Κ  : Εθνικές Αντικομμουνιστικές Ομάδες Κυνηγών,2022-03-13T15:12:46+02:00,158,326,4891,2744,7,,False,False,True,False,el
1502604052366036996,ClarkGBeul,Κλαρκ,"Δανία του Νότου | Ασχημονώ, άρα υπάρχω / Ego viriliter improprie, ergo sum",2022-03-12T13:15:09+02:00,2675,2086,39883,91947,17,,False,False,True,False,
1501925639103959040,BabisG6,BabisG,,2022-03-10T16:19:27+02:00,246,521,9537,4795,11,,False,False,True,False,
1499742065663557638,maus_miny,Miny maus-Γιωτα Τρανου,Δεξιά Φιλελεύθερη Με απέχθεια σε ηλίθιους Αριστερούς κυριως Συριζαιους,2022-03-04T15:42:49+02:00,4430,2093,64873,155469,33,,False,False,True,False,el
1498727255152934916,Iliasrep,hlias89,🇬🇷,2022-03-01T20:30:36+02:00,39,243,1040,29699,5,,False,False,True,False,art
1498629847324807169,Agie2a,Raven__ous,Tell him I was too fucking busy-- or vice versa.”\n― Dorothy Parker,2022-03-01T14:03:05+02:00,4423,3346,82467,325371,28,,True,False,True,False,en
1498574142651645954,sp_stav,Sp Stav,Τίποτα απολυτως,2022-03-01T10:22:39+02:00,19,300,482,1807,1,,False,False,True,False,el
1497503162726592515,Catps66,Catpschr,"Her - loves life - progressively conservative -brutally honest, intuitively direct, challenges are passion. Hypocrisy not my thing.",2022-02-26T11:26:03+02:00,1051,2643,31892,118501,13,,False,False,True,False,en
1495313460057591808,OMPLEK58,Ο Μπλεκ,,2022-02-20T10:25:16+02:00,146,478,6812,1603,18,,False,False,True,False,
1493929549167579142,VforVolemenos,John the guerrilla 🐈‍⬛,Φιλελεύθερος με έντονες τάσεις πατριωτισμού .. Αλλεργικός στα άκρα και Ολυμπιακός μέχρι να σβήσει ο ήλιος,2022-02-16T14:46:08+02:00,6698,6378,40655,60999,33,"Attiki, Greece",True,False,True,False,el
1492193538334986243,Katsion1Angelos,Angelos Katsionis,Σεβασμος,2022-02-11T19:48:23+02:00,30,226,807,2801,1,,False,False,True,False,el
1487493525470121984,EPhilologos,Η ΦΙΛΟΛΟΓΟΣ ΣΑΣ,"Γλυκανάλατη, χωρίς ορθογραφικά, εχθρός των δημοπιθήκων και των δημοκολάκων, του λαϊκισμού και της αμάθειας",2022-01-29T20:32:08+02:00,5012,3605,4823,62104,47,,True,False,True,False,el
1487044568440836097,Alessandroj6,Alessandroj,Είμαι ωραίος τύπος,2022-01-28T14:47:28+02:00,116,388,1658,22308,7,,False,False,True,False,el
1484940330411642886,NickNik67093550,Nick Nik.,,2022-01-22T19:25:57+02:00,73,59,1945,21014,7,,False,False,True,False,
1482702523970560006,thekef4,Thkef,Always keep walking!,2022-01-16T15:13:53+02:00,118,105,3938,36824,18,,False,False,True,False,en
1482275396007731201,Leniw_Lenia,"Νίτσα, Ελενίτσα, Ελενάκι μου",,2022-01-15T10:56:17+02:00,543,527,17354,64175,2,"Athens, Greece",False,False,True,False,
1480210740585844747,voskaros,Tsob@nis,,2022-01-09T18:12:05+02:00,586,965,19812,12260,3,Απατητα βουνα,False,False,True,False,
1479462351548080129,gp96_3,cropwiz,,2022-01-07T16:38:32+02:00,43,32,333,234,4,,True,False,True,False,
1478795742487748616,ISyggros,Ιπποκράτης Συγγρός,Επί παντός του επιστητού,2022-01-05T20:29:49+02:00,2032,1973,2470,712,8,,False,False,True,False,el
1477706750031761409,Snow83189825,Snow 🥁,Λευκό.,2022-01-02T20:22:37+02:00,653,897,5773,44490,5,ΠΑΟΚ,False,False,True,False,el
1475736250162294784,HLIANAPANAGOPO1,HLIANA PANAGOPOULOS,,2021-12-28T09:52:28+02:00,5,33,187,25,1,,False,False,True,False,
1473665376693231624,communakios,Communakios,Μέλος της Υπόγας Πειραιώς στο κατά Σβέρκου άρθρου εις την Αυγή.\nΓια μια Social-ιστική κοινωνία.,2021-12-22T16:43:22+02:00,4360,1119,52467,42816,36,,False,False,True,False,el
1473398101939474445,BlackMa008,⛔Black Ma008 🌞🇬🇷,,2021-12-21T23:01:59+02:00,3032,772,16622,53900,6,"East Makedonia, Greece",False,False,True,False,
1471495682921955336,TheSurigata,Surigata the Original,Her meowjusty,2021-12-16T17:01:29+02:00,578,286,23409,84785,9,,False,False,True,False,en
1471034147691024384,fakasalexandros,Alexandros,,2021-12-15T10:31:02+02:00,968,776,8543,19550,18,Greece,False,False,True,False,
1467534336438198281,CharilaosPapad1,Χαρίλαος Παπαδόπουλος,"Όταν ανοίγεις το μυαλό σου στο αδύνατο, κάποιες φορές μπορεί να βρεις την αλήθεια..",2021-12-05T18:41:01+02:00,358,385,12693,84638,4,,False,False,True,False,el
1466754292321296384,Christo60955300,Της Νύχτας τα Καμώματα!,"Το Εύκολο είναι να πέσεις,το δύσκολο είναι να σηκωθείς!",2021-12-03T15:01:08+02:00,202,290,2653,1404,4,Ελλάς,False,False,True,False,el
1465462570547126275,Tilestora4,Τι λες τώρα;,,2021-11-30T01:28:43+02:00,532,534,7919,38806,1,,False,False,True,False,
1463518011533389828,EoLaerte,Ηώ Λαέρτη,,2021-11-24T16:42:04+02:00,496,771,7615,42029,9,,False,False,True,False,
1461395054044618758,siegfried1908,Siegfried Schtauffen 🟩⬜,,2021-11-18T20:05:49+02:00,192,713,1740,56067,1,,False,False,True,False,
1460460032592695301,CastielAnge77,Castiel Angel Of The Lord,,2021-11-16T06:09:57+02:00,1,153,90,39,1,,False,False,True,False,
1458774020267065350,PanosAlexeiadis,PanosAlex,,2021-11-11T14:30:18+02:00,179,331,13905,232,12,,False,False,True,False,
1458176115688841217,PilotChrisGR1,Pilot Chris GR,A350 CPT 🛩️,2021-11-09T22:54:39+02:00,21,50,956,92,3,,False,False,True,True,
1456890700893724672,SabbasThanasou1,Savvas...,,2021-11-06T09:47:21+02:00,1092,2325,24616,36870,9,,False,False,True,False,
1455217915029032974,6hmoBPE37u83WiV,ΚΟΠΡΙΤΗΣ ΤΟΥ ΔΗΜΟΣΙΟΥ,Συνδικαλιστικό παράσιτο -Είδωλο μου ο Φωτόπουλος της ΓΕΝΟΠ-ΔΕΗ- Τιμώ τους νεκρούς της ΕΡΤ- Τροτσκιστής-Μένω σε 3ροφη μεζονέτα στην ανταρτομάνα Εκάλη-ΠΑΟΚ,2021-11-01T18:59:41+02:00,3221,2765,16624,211407,30,,False,False,True,False,el
1454948823919378433,PANPAGAN1,dr_pan,,2021-11-01T01:10:33+02:00,316,340,7175,7049,18,,False,False,True,False,
1452596218648006664,BbjKekw,bbjKEKW,,2021-10-25T14:22:00+03:00,2,2,26,109,1,,False,False,True,False,
1451229284568387588,Fotinh5,Fotinh,,2021-10-21T19:55:21+03:00,3794,2942,62847,111049,6,Ελλας!!!!,False,False,True,False,
1446973666001145859,Lucy75218876,Lucy,I did it My Way,2021-10-10T02:00:46+03:00,4069,1564,53112,80277,7,Ελλάδα,False,False,True,False,en
1446558467796480000,bounty_hunter0x,Count Dooku,,2021-10-08T22:29:58+03:00,72,190,2877,2927,5,,False,False,True,False,
1442359695239368708,KX2LZH39dvynRt2,mimika,,2021-09-27T08:25:51+03:00,33,168,1264,508,2,,False,False,True,False,
1441127631823548417,ZbejVty,Δήμητρα Κ.,"Μαλώνω για παιδιά υπερήλικες ζώα φυση\nNo DM - No PORN or you will blocked \nΓενέθλια 19 Δεκεμβρίου, κάθε χρόνο",2021-09-23T22:50:34+03:00,4007,4985,151427,223219,19,,False,False,True,False,el
1440266112063602693,JanSobiesk1683V,Jan Gabin,,2021-09-21T13:46:34+03:00,904,2124,35117,248478,12,,False,False,True,False,
1439691893152026625,AtN4ajBh7LXWQT8,θανασης δημητρακοπουλος,,2021-09-19T23:44:53+03:00,6,35,750,1029,1,,False,False,True,False,
1438113448286691328,ScroogeKifissia,Ο Σκρουτζ της Κηφισιάς 💰,𝕾𝖈𝖗𝖔𝖔𝖌𝖊 𝖔𝖋 𝕶𝖎𝖋𝖎𝖘𝖘𝖎𝖆 💰\n⏩ Φιλελεύθερος Συντηρητικός - Ρεαλιστής κι ονειροπόλος!,2021-09-15T15:14:24+03:00,22583,21851,55002,221839,53,Αθήνα,False,False,True,False,el
1435975485599662088,Xeniaxe19580370,Xeniaxenia,Boks,2021-09-09T17:37:01+03:00,741,163,16430,72606,8,,False,False,True,False,
1433892633785602070,__darcelX__,Zoder 🇬🇷,dimittantur cadere debet surgere,2021-09-03T23:40:34+03:00,9120,348,20801,136623,42,,False,False,True,False,
1431251481559240706,57lista,ΕvAngel 🇬🇷🇪🇺,Δεν ξεχωρίζω.,2021-08-27T16:45:31+03:00,1649,1545,15807,58674,16,,False,False,True,False,el
1427688102961758217,PeterR89517238,PeterR,"Θελω να γινω σαν Αμερικανος, μ’αρεσει στα κρυφα και ο Μητροπανος.",2021-08-17T20:46:00+03:00,545,648,9964,20686,15,,False,False,True,False,el
1427349044079255561,Ralia1Raily,raily 🇬🇷,"Too young to die, too old to rock and roll!",2021-08-16T22:18:38+03:00,587,633,16471,45546,7,"Athens, Hellas",False,False,True,False,en
1425399964071600128,pOURc3ero9j906K,Ευα,,2021-08-11T13:13:52+03:00,3069,2302,5018,299089,3,,False,False,True,False,
1424085934933487618,vagelis_ts,Vagelis_tls♌,,2021-08-07T22:12:56+03:00,54,179,1658,1842,2,,False,False,True,False,
1423974759335964680,K_Sav215,K.Sav21,"SUCCESS IS NOT FINAL, FAILURE IS NOT FATAL. IT IS COURAGE TO CONTINUE THAT COUNTS\nWINSTON CHURCHILL",2021-08-07T14:50:32+03:00,1149,1129,77849,290769,15,,False,False,True,True,en
1423955650476920832,db_lbi,Αριστείδης ο.. δίκαιος,Μου αρέσει να παίζω καράτε με τις λέξεις..και να κάνω γιόγκα με τις σκέψεις..,2021-08-07T13:34:44+03:00,3445,4952,16272,17623,15,,False,False,True,False,el
1422212855575818243,VarnEfstath,Βαρνάβας Ευσταθιάδης,Βρίζεις ; Μπλοκαρεσε!,2021-08-02T18:09:18+03:00,471,602,9736,37051,3,Λευκωσια,False,False,True,False,el
1421409880519348227,OratiosPoulos,Γκρου 🇪🇺🇺🇦,Συνεχής πηγή κριντζ,2021-07-31T12:59:25+03:00,4767,1233,55318,34120,21,Psolingen,False,False,True,False,el
1421144502094413830,Hlsn0iQdRGXJ7lw,Κατερινα,αγαπάω την πατρίδα μου  είμαι με τον Άδωνι  γιατί γκρέμισε την Αριστερά στην Ελλάδα του αξίζει να είναι ο επόμενος ΠΘ( είναι ήδη ο ΠΘ της καρδιάς μας),2021-07-30T19:24:22+03:00,1348,2098,42713,52208,16,,False,False,True,False,el
1420817077628284930,Tsipras_int3,Alexis International parody,"This is a parody account.\nSeriously, this is a parody account dedicated to the prothypourg of our heart. Left is the heart.",2021-07-29T21:44:27+03:00,10329,3773,228,26,23,,False,False,True,False,en
1419617322352971779,qwe35401134,Cousin Kristofferson,,2021-07-26T14:15:41+03:00,365,55,18634,950,3,,False,False,True,False,
1419612149295501313,Abovelaw13,ΈναΚιΈναΔυό,Its about perspective. And freaking timing. ☘️ Troll n´ humor ☘️ #paobc ☘️,2021-07-26T14:00:44+03:00,1065,582,10995,7421,9,Greece,True,False,True,False,en
1417466933558009858,teslaman123,Teslaman,,2021-07-20T15:50:35+03:00,616,7,9095,195003,5,,False,False,True,False,
1410940236700471297,ellada24,ΕΛΛΑΔΑ 24,https://t.co/NQozwBZNJr,2021-07-02T15:36:43+03:00,29792,1448,89304,8,133,,True,False,True,False,
1401987382572953605,Julian_augus,FLAVIVS CLAVDIVS IVLIANVS,Legibvs idcirco omnes servimvs vt liberi esse possimvs .,2021-06-07T22:40:29+03:00,328,383,11376,27352,4,Constantinopolis Romanum Imp.,False,False,True,False,
1401657680461172741,giapantaxontros,FatBastard,"Μην δινεται σημασια , μπαινουμε κανουμε ντορο κ φευγουμε.",2021-06-07T00:50:27+03:00,246,309,10397,14377,9,"Αττική, Ελλάς",False,False,True,False,el
1395669313915346946,fbdaounou,FBd,Hating both the game and the player.,2021-05-21T12:14:41+03:00,1723,5231,20760,25235,4,,False,False,True,False,en
1394391189860794372,Klearxos8,Klearxos.,νομίζω γὰρ ὑμᾶς ἐμοὶ εἶναι καὶ πατρίδα καὶ φίλους καὶ συμμάχους,2021-05-17T23:36:38+03:00,1246,2678,27365,72292,8,,False,False,True,False,el
1392951172206665742,Dv500x,Dim.V,Est.95,2021-05-14T00:13:43+03:00,575,322,17726,96925,5,Αθήνα,False,False,True,False,
1388626736481460235,Apithanos13,Apithanos☘️🇬🇷,Χαλαρή κουβεντούλα γιατί η Ζωή είναι μικρή. Όποιος βρίζει απαντάω ´´όμορφα ´´\nΑκροδεξιά και αριστεροναζί τρολ μακριά  👊,2021-05-02T01:50:03+03:00,180,756,4828,3946,4,Greece,False,False,True,False,el
1381886270847254529,NikosMichael6,Nikos Michael,"IN THE LAND OF THE BLIND, THE ONE-EYED MAN IS KING |Don't Read Bio, Follow This Page |Generation X",2021-04-13T11:25:47+03:00,28901,4068,50614,95020,123,"Kεντρική Μακεδονία, Ελλάδα",True,False,True,False,en
1379483283642331141,JimyWis,Jimmy Wise 🇪🇺 🇺🇦 🇮🇱 🇮🇷,"Η κλιματική κρίση είναι το μεγαλύτερο πρόβλημα του πλανήτη... νταξ, και ο τρίτος παγκόσμιος :)",2021-04-06T20:17:16+03:00,656,1732,16172,135024,8,,False,False,True,False,el
1379113097743458318,4fABkkc5xTv2aek,Αμαλία🇬🇷,Oleum addere camino 🤫,2021-04-05T19:46:32+03:00,16738,16179,37403,347948,78,"Lyon, France 🇨🇵",True,False,True,False,
1376092208143736832,MenoEdo,🇪🇺 NUEVO GATO 🇬🇷,"Όποιος δεν έμπλεξε με αριστερούς, δεν ξέρει που έχουμε μπλέξει...",2021-03-28T11:42:30+03:00,2684,2007,178462,438538,25,"Όπου δράση, εκεί αντίδραση...",False,False,True,False,el
1374875046146097157,MasenkaMm230158,masenka,,2021-03-25T02:06:02+02:00,599,392,32732,187110,2,,False,False,True,False,
1372225341402578947,RockRock222555,rock-rock,Ακολουθώ όποιον/α με ακολουθεί\nΜπλοκάρω όποιον/α με μπλοκάρει,2021-03-17T18:37:02+02:00,1734,1847,66987,33473,29,Ελλάδα,False,False,True,False,el
1366713899811287045,IK25818385,IL🇬🇷🇨🇾,Δεξιός Σκέτο. #orthodox #η_Ευρώπη_αυτοκτονει #δεν_ξεχνώ #MakeEuropeGreatAgain,2021-03-02T13:36:20+02:00,1045,3296,10624,46919,23,,False,False,True,False,el
1365706338123276290,SocratesSon3,Socrates Son,YouTube channel Socrates Son\nhttps://t.co/v849KeRN2j\n\nMy music channel: https://t.co/dmkx9WG0M2,2021-02-27T18:52:49+02:00,777,246,25792,6510,27,"Rodos, Greece",False,False,True,False,en
1360870531445252096,LST4030,LST4030,sea,2021-02-14T10:37:08+02:00,119,163,13738,45795,2,,False,False,True,False,
1359526057372766208,Realism_47,Q777,Αλήθεια και Ρεαλισμός,2021-02-10T17:34:20+02:00,1237,4248,20293,55510,10,,False,False,True,False,el
1350837420758065153,CtrlOrGetCtrled,Puppet Master,"Ακροαριστεροί, Ακροδεξιοί, Ψέκια και Χριστιανοταλιμπάν: \nΚοινό μαγαζάκι με πολλές εισόδους.",2021-01-17T18:08:54+02:00,1528,1419,35432,56995,3,,False,False,True,False,el
1349855759794917383,GiotaPapapetrou,Giota Papapetrou,,2021-01-15T01:08:56+02:00,4692,3427,457363,475752,3,,False,False,True,False,
1349636198139113476,Briassulis,🇬🇷2026💰Κροτωνιάτης Γιάννης,"Σε έναν κόσμο γεμάτο επιφανειακές συνδέσεις, η πίστη είναι σπάνια.  Μην κυνηγάς τα πλήθη, εκτιμάς αυτούς που στέκονται αληθινά δίπλα σου......",2021-01-14T10:36:35+02:00,1787,1146,266396,319643,29,Greece,False,False,True,False,el
1348233550282297344,WRgXiatjq6bH6nx,F.B.I. Greece,,2021-01-10T13:42:47+02:00,2923,5130,7090,31576,5,,False,False,True,False,
1347031945352523778,Courage69861986,ThePatrioticDog,"Supporter of Common Sense. Stranded behind enemy lines, in the Socialist Republic of New York. Follow me as we build a coalition to fend off Marxism.",2021-01-07T06:07:09+02:00,4065,6295,13086,29228,26,,True,False,True,False,en
1345503681328910337,VaragiosP,Varagios Pelekioforos,,2021-01-03T00:54:32+02:00,291,293,12889,28427,4,,False,False,True,False,
1343613344427745281,IvanZak13,Zak McKracken,Cosmos & Spaceship Earth,2020-12-28T19:43:19+02:00,620,4424,13621,62049,8,Skolaria,False,False,True,False,en
1338121207946817538,aikarerina,"Catherine, Duchess of Cambridge",Ψυχολόγος 🎓 / ΕΚΠΑ,2020-12-13T16:00:29+02:00,2570,3102,26572,20381,52,Κολωνάκι,False,False,True,False,el
1333435264878997504,vythos70,ΜΑΡΙΑ ΚΑΖΟΛΕΑ,Ας γίνω καλοκαιρινή!😀,2020-11-30T17:40:38+02:00,10517,10473,390796,262914,29,ΔΥΤΙΚΗ ΜΑΝΗ!,False,False,True,False,el
1327129509838139393,knock88082182,knock 🇪🇺🇬🇷,,2020-11-13T08:02:03+02:00,499,1142,33645,55347,5,ATHENS,False,False,True,False,
1320977479503388672,hollmike1,holl_mike,,2020-10-27T08:36:22+02:00,42,306,1246,1064,2,The Netherlands,False,False,True,False,
1314620386722680834,uqMCIPLP3maZ5bx,ΜΑΥΡΟ ΑΣΠΡΟ,,2020-10-09T20:35:56+03:00,332,468,6823,45512,2,,False,False,True,False,
1312757729614802950,I_kranea,jo,,2020-10-04T17:14:04+03:00,110,99,3168,43515,10,Λαρισα,False,False,True,False,
1310442367472807936,Annamar11025525,Άννα Μαρία,"Είμαι αλλεργική στους Συριζαίους  και στους Φασίστες, κόκκινους+μαύρους",2020-09-28T07:53:49+03:00,1480,1654,19447,37303,4,"Αττική, Ελλάς",False,False,True,False,el
1309076178389606402,MouzakiMagda,Magda,Η υπομονή,2020-09-24T13:24:57+03:00,824,762,131413,62407,8,,False,False,True,False,el
1301083431460364288,Binio20_04_1926,Binio,"το παρόν ακκαουντ,θα ασχοληθεί περισσότερο με ΠΑΟΚ φέτος. τα γεωπολιτικά θα με κάνουν να χαλάσω καρδιές με πολλούς φίλους εδώ μέσα",2020-09-02T12:04:24+03:00,750,1169,26848,49565,4,"Deutschland ,",False,False,True,False,el
1299229855523860482,Kostas18748292,Kωστας,,2020-08-28T09:18:44+03:00,604,811,19558,32191,4,Sydney  Australia,False,False,True,False,
1294910994251218944,kefalaiouxos,βαρδαξης-κουτρουμπεσης,,2020-08-16T11:17:06+03:00,558,208,20902,20619,9,,False,False,True,False,
1290369401703866368,kalogiros6,kalogiros,,2020-08-03T22:30:26+03:00,208,347,2705,21266,12,Greece,False,False,True,False,
1289813786413735936,aYON8rBBLOwLRvV,Τυρταίος,,2020-08-02T09:43:12+03:00,362,766,14644,13202,2,"Kalampaka, Greece",False,False,True,True,
1283830230143180800,akenaton37,popeye,δεν ενδιαφέρει κανέναν το βιογραφικό μου,2020-07-16T21:26:19+03:00,33,17,4088,156,8,"Αττική, Ελλάς",False,False,True,False,el
1275385231135170562,ledentiste2,Ο Οδοντίατρος 🇺🇦,Μπήκα στο τουίτερ για τον ίδιο λόγο που έχω μπει και οπουδήποτε αλλού: Από περιέργεια.,2020-06-23T14:08:57+03:00,2588,3328,37639,112733,18,"Attiki, Greece",False,False,True,False,el
1271108734476005378,Gl6cqrN2wZOtByZ,Λάζαρος,αγαπώ τις τάπες🏀🤚.\nΑντιζαίο και αντιφασιστερό ακάουντ!,2020-06-11T18:55:29+03:00,688,978,28671,26867,10,"Peloponnisos, Greece",False,False,True,False,el
1270087793692356610,Jan__Sobieski,Jan.Sobieski,"Patria Una | Πολιτική, πατριωτισμός & ελληνική πραγματικότητα | 🇬🇷 | DM open για debates",2020-06-08T23:18:38+03:00,1138,813,36536,29245,7,"Warsaw, Poland",False,False,True,False,el
1263736350408413185,zafniko,NickZaf,"if socialists understood economics, they wouldn't be socialists!",2020-05-22T10:42:01+03:00,138,635,4896,22682,3,,False,False,True,False,en
1256401792260284423,foivos_trikkis_,𝓕𝓸𝓲𝓿𝓸𝓼 𝓞𝓲𝓴𝓸𝓷𝓸𝓶𝓸𝓾 𝓣𝓻𝓲𝓴𝓴𝓲𝓼,🩷Μόνιμα ερωτευμένος με τη Χαρούλα Πεπονάκη  🩵,2020-05-02T04:55:30+03:00,1519,807,38658,73856,3,,False,False,True,False,el
1253328138253156357,AgelisDimitris,Dimitris agelis,,2020-04-23T17:22:09+03:00,2169,2274,188756,299617,25,"Attiki, Greece",False,False,True,False,
1251397941077651458,lordos_noble,lordos_noble,Η συμφωνία κερδίζει τον Νόμο,2020-04-18T09:31:54+03:00,1320,985,108851,185651,17,"Αττική, Ελλάς",False,False,True,False,el
1250457733255610371,elivasilopoulou,Ελισσάβετ Βασιλόπουλου,,2020-04-15T19:15:48+03:00,6445,1842,21165,41166,28,,True,False,True,False,
1249004124491911173,zinovAtHellas,Ζηνόβιος🇬🇷,,2020-04-11T18:59:33+03:00,864,1597,9577,86105,19,,False,False,True,False,
1247080513162096641,TlxC3KVYvbDBLpJ,ΚΕΡΑΣΙΑ,"Όπου ακούς πολλά κεράσια κράτα και μικρό  καλάθι!  Επίσης: μακριά  μισέλληνες, ναζί & φασίστες όλων των αποχρώσεων!",2020-04-06T11:36:22+03:00,88,212,1494,6864,4,,False,False,True,False,el
1242574752465801216,Doby37260745,Doby,"Τιμητής των πάντων, κλασικός ξερόλας",2020-03-25T00:11:53+02:00,190,272,8367,11279,12,,False,False,True,False,el
1241600104928366592,Demis_CyBe,Demis,direct and to the point - BS not tolerated,2020-03-22T07:38:42+02:00,26,21,2038,2951,4,europe,False,False,True,True,en
1240720492144791555,KastaniotisNik,Kastaniotis,"...... ανένταχτος, δημοκρατικά σκεπτόμενος.",2020-03-19T21:23:44+02:00,206,120,5229,47874,3,,False,False,True,False,el
1240225558962855939,melambus,Μελάμπους 🇬🇷🇨🇾✝️,"Πίστη στην πατρίδα, πάντα ❤️🇬🇷. Πίστη στην κυβέρνηση, όταν το αξίζει. {Όταν η άγνοια φωνάζει, η ευφυΐα σωπαίνει}.",2020-03-18T12:36:44+02:00,1485,2281,32027,72018,24,Macedonia Hellas,False,False,True,False,el
1235666325168631809,AnanaMalibu,MalibuAnana,,2020-03-05T22:40:13+02:00,214,303,1279,40576,1,,False,False,True,False,
1234894707957936128,methaniotis,Methaniotis,αίμα και τιμή ☘️🇬🇷⚒️,2020-03-03T19:34:57+02:00,86,67,578,1769,1,Ύπερβορρας,False,True,True,False,el
1234865973150265345,BaboonTje,Dr Baboon,"Baboons are highly intelligent, extremely social animals. They are capable of both friendship and strategic interactions.",2020-03-03T17:39:39+02:00,332,417,20675,26886,7,,False,False,True,False,en
1234135301569818625,Electra306,Electra,Macedonian Greek \nStrongly believe in Democracy/Freedom of Speech\nLove Greek Mythology and Rebetiko,2020-03-01T17:16:11+02:00,5211,2753,133924,347060,17,,True,False,True,False,en
1229645265918971904,Bugs_B13,Μπαγκς Μπανυ 🇬🇷,Whats up doc?,2020-02-18T07:54:25+02:00,432,907,11206,75597,4,"Albuquerque, NM",False,False,True,False,en
1226547110243426305,Achi_immortal,Achilleas_Immortal,Η ζωή είναι πολύ μικρή για είμαστε πολύ σοβαροί,2020-02-09T18:43:28+02:00,2353,2969,16469,218485,5,"Attiki, Greece",False,False,True,False,el
1222135148218589184,markisdeeleon,tangaroa blue,,2020-01-28T14:32:05+02:00,131,970,638,915,1,,False,False,True,False,
1217834997719207936,toTTl1UpLjsZdh5,Αντωνης 1968,κνιτες και ναζί το ίδιο μαγαζι,2020-01-16T17:44:57+02:00,171,264,2547,15398,2,Ελλάς,False,False,True,False,el
1206188036540784640,economi94461498,economist,,2019-12-15T14:25:21+02:00,1353,327,225180,250991,7,,False,False,True,False,
1205883024539303936,paliakaravana59,Palia Karavana,,2019-12-14T18:11:51+02:00,1696,203,341934,290287,40,"Attiki, Greece",False,False,True,False,
1196527897118421003,Marios59885699,Marios 🇬🇷,,2019-11-18T22:37:46+02:00,414,421,168604,159831,1,,False,False,True,False,
1192514529147703296,xariszak2,xariszak,,2019-11-07T20:50:06+02:00,237,309,16294,17061,13,,False,False,True,True,
1192474360147259393,packad__,Novembe®ain,στην μαϊμού μαϊμουνιές ??,2019-11-07T18:10:29+02:00,165,607,8126,15854,6,"Brasília, Brazil",False,False,True,False,el
1190382019764727816,akrokentrwos_2,Ακροκεντρώος,Νέο ακαουντ. Το παλιό έπεσε επειδή παραβίαζε τους κανόνες της υπόγας.\nΠαλεύοντας με τη ΣΚΠ,2019-11-01T23:36:15+02:00,15197,1575,47270,44877,69,"Alexandroupoli, Greece",False,False,True,False,el
