member_id,screen_name,name,description,created_at,followers_count,friends_count,statuses_count,favourites_count,listed_count,location,is_blue_verified,protected,default_profile,default_profile_image,profile_description_language
1841875877010808832,Nefelina451806,Nefelina 🇬🇷🇺🇸🇮🇱,"Your greatest weapon is your mind. Train it to see opportunities, not obstacles.",2024-10-03T19:21:03+03:00,3024,2397,11443,56366,7,"New York, USA",False,False,True,False,en
1841228675686989827,t_thalatta,xenophon,"Son of Grillos, from Spata Attica.
Student of Socrates. Philosopher, Historian & General of the 10.000",2024-10-02T00:28:31+03:00,37,133,498,3008,2,,False,False,True,False,en
1833491461351845888,CMentat,CynicalMentat,"Pattern recognizer, εμμονικά αντι(νεο)δημοκράτης, I post and repost anything that I find interesting.",2024-09-10T16:03:35+03:00,531,660,7143,117919,9,Irish El Paso,False,False,True,False,
1829150869276749824,dimharala,dimmharala,,2024-08-29T16:36:24+03:00,4,43,17,1438,1,,False,False,True,True,
1828073130633342976,SagamoreMount,SagamoreHill,Alive and kicking,2024-08-26T17:13:12+03:00,134,425,4138,11662,10,"New York, NY",False,False,True,False,en
1828023373672177664,consue_banana_,Ραμόνα Αρι,Είσαι αυτό που πιστεύεις εσύ ότι είσαι.,2024-08-26T13:55:26+03:00,3693,2381,27185,127268,21,,False,False,True,False,el
1821141104105844736,yzcoozoo,Coo,,2024-08-07T14:08:01+03:00,5,2,149,1433,1,,False,False,True,False,
1817831958619025409,SOFIANOPOU8997,SOFIANOPOULOS,,2024-07-29T10:58:25+03:00,8,16,250,7316,1,,False,False,True,False,
1813972214548770816,Dimcall2384851,Dimcall,,2024-07-18T19:21:12+03:00,29,185,630,478,2,,False,False,True,False,
1809221508709179392,real_NotAgain,Not again,Όποιος με βρίζει μπλοκάρεται αυτόματα.,2024-07-05T17:03:13+03:00,53,156,1551,2834,6,Citizen of the world,False,False,True,False,el
1808810651701436416,ptableart,ptart,,2024-07-04T13:32:09+03:00,362,209,16194,51032,26,,False,False,True,False,
1796585728148635648,antileftis91560,Αντιαριστερός,Ο κομμουνισμός είναι νεκρός,2024-05-31T19:53:34+03:00,2263,2268,24261,18488,21,,False,False,True,False,el
1793702874955882496,noonoo888888,ΝΟU ΝΟU,,2024-05-23T21:00:11+03:00,178,166,10883,18597,9,Ελλάς,False,False,True,False,
1792144213934579713,Kon_Dalaoura,kon dalaoura,φυσιολογικός άνθρωπος με υψηλό ΙQ,2024-05-19T13:44:34+03:00,31,132,1368,2328,2,,False,False,True,False,el
1789341360576761856,in0x316,Άλκιμος,Μηδείς αγεωμέτρητος εισίτω,2024-05-11T20:07:13+03:00,169,203,3300,387,15,Εδώ κι εκεί,False,False,True,False,el
1787344619438567424,Reppas486526,Reppas 🇬🇷🇮🇱🇺🇦,"Όταν είσαι νεκρός, δεν ξέρεις ότι είσαι νεκρός. Είναι οδυνηρό μόνο για τους άλλους. Το ίδιο κι όταν είσαι βλάκας. Έλληνας β' γενιάς με παππού Θεσσαλονικιό.",2024-05-06T07:53:27+03:00,725,978,6805,16900,4,,True,False,True,False,el
1781648237062918144,Ioannism76,Ioannis,The soul that sees beauty may sometimes walk alone - Johann Wolfgang von Goethe. INTJ-A https://t.co/hFZYbe0OPe,2024-04-20T14:37:27+03:00,345,963,6040,79819,1,"Nea Moudania, Greece",False,False,True,False,en
1778785063796133888,Getalifeoutside,GetALife,,2024-04-12T17:00:02+03:00,55,176,7812,932,2,,False,False,True,False,
1777992350322548736,correll_caus,Σχολαστικιστης,Ένας ευκολόπιστος και πάντα μπροδομενος Ευρωπαίος με τσαρουχια. Παραδοσιακός και ενίοτε ηθικός. Διδάχτηκα τον ναζισμό από το Medal of Honor.,2024-04-10T12:30:08+03:00,209,254,5917,11060,4,,False,False,True,False,el
1774321763406532608,imazehost,imaze,,2024-03-31T09:24:49+03:00,109,404,3710,7678,3,,False,False,True,False,
1773223332051038208,Annis2350561782,Greek Fren,"Εὐμάθειαν θήρευε μή εὐπάθειαν. No DM. Greek Orthodox. 
MACEDONIA IS GREECE
No NATO, No EU.
Sovereign Countrys.",2024-03-28T07:39:50+02:00,1071,1745,50369,85265,4,,False,False,True,False,
1772434556215320576,ThymiosIakov,Thymios Iakovakis,,2024-03-26T03:25:19+02:00,80,42,5130,4952,9,,True,False,True,False,
1771895383913885696,KDikaiakou40128,Κυριακη Δικαιακου,,2024-03-24T15:43:48+02:00,170,320,1178,100714,4,,False,False,True,False,
1771511170723086336,SKasseloura,Stefapen Kasseloura,,2024-03-23T14:16:05+02:00,4,7,161,98,3,,False,False,True,False,
1764957541585256448,Kabamaru__n,Kabamaru_23,,2024-03-05T12:14:39+02:00,11,4,486,650,2,,False,False,True,False,
1760581458123513856,OnkelPao88730,Mad onkel☘️☘️☘️☘️☘️forever🇬🇷🇬🇷,,2024-02-22T10:25:33+02:00,65,86,28020,25965,5,,False,True,True,False,
1753316547202867200,Nikolaos89V,nikolaos89Vagia,,2024-02-02T09:17:32+02:00,54,243,526,21679,1,,False,False,True,True,
1753097394722373632,zygouras39146,Σκληρή αλήθεια,,2024-02-01T18:46:47+02:00,93,163,5418,3835,13,,False,False,True,False,
1747569687884431360,panagitsma78169,Αφελώς Αισιόδοξος,,2024-01-17T12:41:13+02:00,81,100,5709,801,7,Αθήνα,False,False,True,False,
1745500712325226496,theatropoios,theatropoios,"theatre researcher and practitioner, proud gay, pro-Ukraine, pro-Israel (he/him) 🇬🇷🇺🇦🏳️‍⚧️🏳️‍🌈🇮🇱🇪🇺",2024-01-11T19:39:49+02:00,636,2099,23453,161140,9,Greece,False,False,True,False,en
1739622619949694976,MichalesP77394,Michalis 🔴⚪,,2023-12-26T14:22:33+02:00,51,216,1639,13192,2,,False,False,True,False,
1733156716596940800,Waiterboy125,waiterboy,,2023-12-08T18:10:00+02:00,21,585,403,4442,3,,False,False,True,False,
1731392774853844992,mystical_hell,eternal sorrow,guitar player,2023-12-03T21:19:55+02:00,86,124,2216,5912,1,,False,False,True,False,
1729846509317808128,Asmodeus1204,Asmodeus,,2023-11-29T14:56:10+02:00,12,17,1413,327,4,"Greece, NY",False,False,True,False,
1726300289135783938,RunManLXXIII,TheRunningMan,"Ανανεωμένο άκαου Born in the 70s, raised in the 80s, rocked in the 90s. Μαραθωνοδρομος, Γαυρος, συντηρητικός κεντροδεξιός, εθνολατρης 🇬🇷.",2023-11-19T20:04:44+02:00,40,49,2191,3814,1,,False,False,True,False,el
1722605458878496768,dina1431954,Dina,,2023-11-09T15:22:23+02:00,58,264,25,596,1,"Αττική, Ελλάς",False,False,True,False,
1719046211427086336,athinapanop21,Αθηνά,,2023-10-30T19:39:29+02:00,151,96,4945,4140,15,,False,False,True,False,
1718538894612865024,Mirsini1946041,Mirsini,Βαριέμαι να εξηγώ,2023-10-29T10:03:08+02:00,4998,2858,189476,314483,8,,False,False,True,False,el
1714740599029391360,donmoufas27328,DonMoufas Horhe,,2023-10-18T23:31:07+03:00,78,88,6374,22248,15,,False,False,True,False,
1712181613629464576,Yfantis5255,Christos Yfantis,,2023-10-11T22:02:20+03:00,1,25,54,65,1,,False,False,True,False,
1704200237747773440,Veltsi_Legacy,Veltsi the IX,"Παπανδρέικη αθρωπιά. Ότι πάρεις 1,60 € με μεζέ",2023-09-19T21:26:55+03:00,1232,580,12888,4193,33,,True,False,True,False,el
1700879388768632832,AntiPsek21673,συριζοκορακι 🇬🇷,,2023-09-10T17:30:48+03:00,309,616,2116,44032,8,,False,False,True,False,
1699077198911778816,noskananos,Nos,,2023-09-05T18:09:29+03:00,57,41,2121,21218,7,,False,False,True,False,
1693712011438239745,anti_demorat,Anti Demorat,,2023-08-21T22:50:00+03:00,28,68,464,4491,2,,False,False,True,False,
1692008210872295424,Savaso1955,ΣΑΒΒΑΣ,"Συνταξιούχος Εκπαιδευτικός.
Πέρασε από ΚΚΕ,ΕΚΚΕ τώρα μέλος ΠΑΣΟΚ και ψηφίζει ΜΗΤΣΟΤΆΚΗ.",2023-08-17T06:01:21+03:00,110,353,893,2576,4,"Veroia, Greece",False,False,True,False,el
1691930064894738440,EKyriazidou,ΕΚ,,2023-08-17T00:49:19+03:00,354,145,1887,3111,16,,False,False,True,False,
1688608986344411136,Beburosangel,Beburos,"Support the country you live in,
or live in the country you support.",2023-08-07T20:52:22+03:00,1477,1426,17864,57991,18,"Attiki, Greece",False,False,True,False,en
1686790184350662656,gospodinmedvedd,Mishka,"If I had my way, I’d have all of you shot",2023-08-02T20:25:09+03:00,346,370,4906,17125,10,,False,False,True,False,en
1685952059655217153,Operator1855531,Operator,Sektur enthousiast,2023-07-31T12:54:46+03:00,276,585,4626,85724,5,,False,False,True,False,
1681216439624114177,duke2gr,GreenRival☘️,,2023-07-18T11:20:08+03:00,61,43,5794,108,3,,True,False,True,False,
1680662737024581632,DimFouskas,Dimitrios Fouskas,,2023-07-16T22:37:04+03:00,1,20,144,544,1,,False,False,True,True,
1676508571893133312,Marria198,Μαρια..,"όλα είναι υπό έλεγχο.NO DM 
Όποιος βρίζει έχει μπλοκαριστεί άμεσα...",2023-07-05T11:30:17+03:00,1057,973,10229,13253,23,Θεσσαλονίκη κεντρο,False,False,True,False,el
1675958066443960320,karaflokounavi,KarafloKounavi,,2023-07-03T23:02:08+03:00,68,154,5391,4475,10,,False,False,True,False,
1675898163096428545,Platanaceum,Margarita ☦️🇷🇸🇬🇷,,2023-07-03T19:05:01+03:00,174,264,3474,2160,1,,False,False,True,False,
1675881233203511296,DonConsclavios,CONsCLAVIOs,"ΖΩΓΡΑΦΟΣ, Stand up comedian με φιλελεύθερο πνεύμα αντιλογίας και με απόψεις που διίστανται..Εννοείται,ΠΑΟΚτζής μέχρι το κόκαλο 🦅",2023-07-03T17:57:03+03:00,308,827,6762,7082,2,"Athens, Greece",True,False,True,False,el
1672538489890525185,aekzurich21,The one for whom the bell tolls 💣,"I can't deal with arrogance or stupidity. Expect sarcasm.
if you can't deal with it, move on.

Commentary against all political parties!
Follow for more insults",2023-06-24T12:33:54+03:00,266,850,16693,7261,3,planet earth (interim),False,False,True,False,en
1670999003146665984,KVagos42117,Vagos K,,2023-06-20T06:37:09+03:00,90,126,3589,14957,1,,False,False,True,False,
1663849315465408512,Onlyview1889725,Onlyview,,2023-05-31T13:06:20+03:00,169,121,10363,69719,24,,False,False,True,True,
1661847461592195072,GP_74_,GiorgioP74,Αλλεργία στα τρολ και τους ψεκασμένους.,2023-05-26T00:31:47+03:00,1353,1039,18586,32304,17,,False,False,True,False,el
1660945842520334336,PanosStayis,Πάνος Σταγής_Ο Πειραγμένος Βαλδουίνος,"""Το πνευματικόν προλεταριάτον πάσης ταξικής καταγωγής είναι ενιαίον""Λεμπέσης
""Έν το πάν""Ηράκλειτος
Λοιμωξιολόγος-Ξυλολιολόγος, πρώηνΟΠΕΚΕΠΕ Γιδοτρόφος🇬🇷Χι/Χιμ",2023-05-23T12:49:49+03:00,348,351,6860,13062,7,,False,False,True,False,el
1660756208716853249,ObserverGr71726,Greek Observer,,2023-05-23T00:15:37+03:00,467,357,16544,5617,19,,False,False,True,False,
1658644850697183233,TSarabalou,Tzeni Sarabalou,,2023-05-17T04:27:27+03:00,45,125,627,4201,1,,False,False,True,False,
1650569929089843201,teo_ntaleki,Teo Ntaleki,"Κομψός, ευπατρίδης και τεμπέλης αναζητώ προίκες για ξεκοκκάλισμα. Μόνο σοβαρές προτάσεις. Ρίψατε σημείωμα.",2023-04-24T21:38:45+03:00,702,1671,27498,50406,16,"Fez Medina, Morocco",False,False,True,False,el
1650419357023891456,Tasos3025749307,Τάσος,,2023-04-24T11:40:30+03:00,118,57,5804,27821,16,,False,False,True,False,
1648945261400473608,iokastilai,Ιοκάστη Λαιμού,,2023-04-20T10:03:49+03:00,43,56,753,4151,7,,False,False,True,False,
1648042850032971781,desevmoi,desevmoi,,2023-04-17T22:17:26+03:00,179,206,717,28938,1,,False,False,True,False,
1637752853488979970,steiger_st28082,Steiger st,Γεννημένος για την δικαιοσύνη αλλά υπηρέτης της τέχνης.Παντα όμως με την μέγιστη λεπτομέρεια,2023-03-20T11:48:28+02:00,2138,3168,130373,87587,8,,False,False,True,False,el
1634218548250787841,AChamouza,AMAL CHAMOUZA,,2023-03-10T17:44:40+02:00,224,359,2954,64973,5,,False,False,True,False,
1632012776678862849,zzografo,Γιώργος Ζέβρα,δόκτωρ Ζιβάγκο,2023-03-04T15:40:50+02:00,545,523,18719,47249,15,"North Aegean Islands, Greece",False,False,True,False,el
1630626966163292164,dober23987021,dober,,2023-02-28T19:52:36+02:00,42,4,2938,5946,8,,False,False,True,True,
1628781292950024192,fanis_rc,fanis daredevil,"the deference between men and boys is the price of their toys!!! #team_provatina ""Fanis Stefanidis'' my real name!",2023-02-23T17:38:30+02:00,2027,7293,286071,343287,26,Athens Greece,False,False,True,False,en
1627664606347902977,DimitrisFotein1,Dimitris Foteinopoulos,,2023-02-20T15:41:38+02:00,10,90,18,42,1,,False,False,True,False,
1627382362295115788,SVriniou,Sofia Vriniou,,2023-02-19T21:00:05+02:00,14,65,612,3962,3,,False,False,True,False,
1627293288645394434,TDrodopoulou,TheoDross,εχω αλλεργια σε πολιτικους και  κομματα καθε αποχρωσης,2023-02-19T15:06:04+02:00,208,145,5931,117606,2,,False,False,True,False,el
1627057632677855233,BatorGr,GrBiBator,Greek Bi bator man.,2023-02-18T23:29:53+02:00,1209,926,70040,155945,13,Greece,False,False,True,False,
1626573449677221888,DejaLogic,Déjà vu,"Κεντροδεξιός.
Οικονομικά Φιλελεύθερος
Γεννημένος το 76.
Εντελώς δυτικόστροφος.
Ζω Αθήνα κέντρο.
Αντιπαθώ τα ακρα.
Φρικάρω με τον ανορθολογισμό
και τα ψέματα.",2023-02-17T15:25:26+02:00,4630,3070,17746,29272,52,Athens,False,False,True,False,el
1624746555948269569,MarkRenieris,Μάρκος Ρενιέρης,,2023-02-12T14:25:57+02:00,414,440,12941,31179,11,,False,False,True,False,
1624098315687145472,Rinokeros2023,karkinos1,,2023-02-10T19:30:09+02:00,28,114,2999,1968,2,Θεσσαλονίκη,False,False,True,False,
1622559277456973825,stmpotis,Ευστρατιος Μποτου,,2023-02-06T13:35:29+02:00,119,137,3712,2178,13,,False,False,True,False,
1618876489616719872,ALPACIN13,AL_Pacino,"#poker

#crypto 
               
ΦΙΛΕΛΕΥΘΕΡΟΣ",2023-01-27T09:40:39+02:00,4144,3983,23317,34225,10,Ελλάς,False,False,True,False,el
1613119363145400321,seriousthreat98,Creep _MoFo🇬🇷,"Radical Centrist, Meta-Capitalism Edgelord, 
Èpater Le Bourgeois",2023-01-11T12:23:47+02:00,819,430,13788,32515,15,,False,False,True,False,
1612846268212035587,praktikiskepsi,Πρακτική Σκέψη,"Ιστορία | Γεωπολιτική | Αρχαιολογία 

📜 Απόφοιτος Ιστορικού/Αρχαιολογικού ΑΠΘ

🦅Ακτιβιστής Ελληνισμού του Πόντου 

🏛️Average Museum Enjoyer",2023-01-10T18:18:51+02:00,8582,107,4680,35186,18,Τραπεζούντα,True,False,True,False,el
1612764477765591041,artz1b00rtz1,Hog hunter🐗🇬🇷,"Τὸ κυνήγιον ἐστὶν ἄσκησις ἀνδρῶν ἀγαθῶν· παιδαγωγεῖ δὲ πρὸς πόλεμον.
ΠΛΑΤΩΝ",2023-01-10T12:53:31+02:00,593,875,15372,11786,7,,False,False,True,False,el
1612522869732302862,PitSpencer,Comandante Spaziale,,2023-01-09T20:53:33+02:00,972,2005,51422,100841,10,,False,False,True,False,
